date,close_price,pre_close,trades,trade_count,start_pos,end_pos,turnover,commission,slippage,trading_pnl,holding_pnl,total_pnl,net_pnl
2019-02-24,"defaultdict(<class 'int'>, {'BTC_CQ.OKEX': 3768.3950000000004, 'BTC_CW.OKEX': 3785.77})","defaultdict(<class 'int'>, {'BTC_CQ.OKEX': 3946.435, 'BTC_CW.OKEX': 3927.73})","[TradeData(gateway_name='BACKTESTING', symbol='BTC_CQ', exchange='OKEX', vt_client_oid='127', tradeid='127', direction=<Direction.LONG: '多'>, offset=<Offset.OPEN: '开'>, price=3720.76, volume=10, long_qty=10, short_qty=0, time='22:18:47'), TradeData(gateway_name='BACKTESTING', symbol='BTC_CW', exchange='OKEX', vt_client_oid='128', tradeid='128', direction=<Direction.SHORT: '空'>, offset=<Offset.OPEN: '开'>, price=3768.97, volume=10, long_qty=0, short_qty=10, time='22:18:47'), TradeData(gateway_name='BACKTESTING', symbol='BTC_CQ', exchange='OKEX', vt_client_oid='129', tradeid='129', direction=<Direction.LONG: '多'>, offset=<Offset.OPEN: '开'>, price=3720.76, volume=1.0, long_qty=1.0, short_qty=0, time='22:18:52'), TradeData(gateway_name='BACKTESTING', symbol='BTC_CW', exchange='OKEX', vt_client_oid='130', tradeid='130', direction=<Direction.SHORT: '空'>, offset=<Offset.OPEN: '开'>, price=3769.49, volume=1.0, long_qty=0, short_qty=1.0, time='22:18:53'), TradeData(gateway_name='BACKTESTING', symbol='BTC_CQ', exchange='OKEX', vt_client_oid='131', tradeid='131', direction=<Direction.LONG: '多'>, offset=<Offset.OPEN: '开'>, price=3720.75, volume=10, long_qty=10, short_qty=0, time='22:18:59'), TradeData(gateway_name='BACKTESTING', symbol='BTC_CW', exchange='OKEX', vt_client_oid='132', tradeid='132', direction=<Direction.SHORT: '空'>, offset=<Offset.OPEN: '开'>, price=3790.01, volume=10, long_qty=0, short_qty=10, time='22:18:59'), TradeData(gateway_name='BACKTESTING', symbol='BTC_CQ', exchange='OKEX', vt_client_oid='133', tradeid='133', direction=<Direction.LONG: '多'>, offset=<Offset.OPEN: '开'>, price=3720.76, volume=3.0, long_qty=3.0, short_qty=0, time='22:18:59'), TradeData(gateway_name='BACKTESTING', symbol='BTC_CW', exchange='OKEX', vt_client_oid='134', tradeid='134', direction=<Direction.SHORT: '空'>, offset=<Offset.OPEN: '开'>, price=3790.0, volume=3.0, long_qty=0, short_qty=3.0, time='22:19:00'), TradeData(gateway_name='BACKTESTING', symbol='BTC_CQ', exchange='OKEX', vt_client_oid='135', tradeid='135', direction=<Direction.LONG: '多'>, offset=<Offset.OPEN: '开'>, price=3720.76, volume=10, long_qty=10, short_qty=0, time='22:19:00'), TradeData(gateway_name='BACKTESTING', symbol='BTC_CW', exchange='OKEX', vt_client_oid='136', tradeid='136', direction=<Direction.SHORT: '空'>, offset=<Offset.OPEN: '开'>, price=3790.0, volume=10, long_qty=0, short_qty=10, time='22:19:00'), TradeData(gateway_name='BACKTESTING', symbol='BTC_CQ', exchange='OKEX', vt_client_oid='137', tradeid='137', direction=<Direction.LONG: '多'>, offset=<Offset.OPEN: '开'>, price=3720.76, volume=10, long_qty=10, short_qty=0, time='22:19:01'), TradeData(gateway_name='BACKTESTING', symbol='BTC_CW', exchange='OKEX', vt_client_oid='138', tradeid='138', direction=<Direction.SHORT: '空'>, offset=<Offset.OPEN: '开'>, price=3786.85, volume=10, long_qty=0, short_qty=10, time='22:19:01'), TradeData(gateway_name='BACKTESTING', symbol='BTC_CQ', exchange='OKEX', vt_client_oid='139', tradeid='139', direction=<Direction.LONG: '多'>, offset=<Offset.OPEN: '开'>, price=3720.76, volume=4.0, long_qty=4.0, short_qty=0, time='22:19:01'), TradeData(gateway_name='BACKTESTING', symbol='BTC_CW', exchange='OKEX', vt_client_oid='140', tradeid='140', direction=<Direction.SHORT: '空'>, offset=<Offset.OPEN: '开'>, price=3777.63, volume=4.0, long_qty=0, short_qty=4.0, time='22:19:02'), TradeData(gateway_name='BACKTESTING', symbol='BTC_CQ', exchange='OKEX', vt_client_oid='141', tradeid='141', direction=<Direction.LONG: '多'>, offset=<Offset.OPEN: '开'>, price=3720.76, volume=10, long_qty=10, short_qty=0, time='22:19:02'), TradeData(gateway_name='BACKTESTING', symbol='BTC_CW', exchange='OKEX', vt_client_oid='142', tradeid='142', direction=<Direction.SHORT: '空'>, offset=<Offset.OPEN: '开'>, price=3776.66, volume=10, long_qty=0, short_qty=10, time='22:19:02'), TradeData(gateway_name='BACKTESTING', symbol='BTC_CQ', exchange='OKEX', vt_client_oid='143', tradeid='143', direction=<Direction.LONG: '多'>, offset=<Offset.OPEN: '开'>, price=3720.76, volume=1.0, long_qty=1.0, short_qty=0, time='22:19:02'), TradeData(gateway_name='BACKTESTING', symbol='BTC_CW', exchange='OKEX', vt_client_oid='144', tradeid='144', direction=<Direction.SHORT: '空'>, offset=<Offset.OPEN: '开'>, price=3774.49, volume=1.0, long_qty=0, short_qty=1.0, time='22:19:03'), TradeData(gateway_name='BACKTESTING', symbol='BTC_CQ', exchange='OKEX', vt_client_oid='145', tradeid='145', direction=<Direction.LONG: '多'>, offset=<Offset.OPEN: '开'>, price=3720.76, volume=4.0, long_qty=4.0, short_qty=0, time='22:19:03'), TradeData(gateway_name='BACKTESTING', symbol='BTC_CW', exchange='OKEX', vt_client_oid='146', tradeid='146', direction=<Direction.SHORT: '空'>, offset=<Offset.OPEN: '开'>, price=3765.15, volume=4.0, long_qty=0, short_qty=4.0, time='22:19:03'), TradeData(gateway_name='BACKTESTING', symbol='BTC_CQ', exchange='OKEX', vt_client_oid='147', tradeid='147', direction=<Direction.LONG: '多'>, offset=<Offset.OPEN: '开'>, price=3727.49, volume=2.0, long_qty=2.0, short_qty=0, time='22:19:10'), TradeData(gateway_name='BACKTESTING', symbol='BTC_CW', exchange='OKEX', vt_client_oid='148', tradeid='148', direction=<Direction.SHORT: '空'>, offset=<Offset.OPEN: '开'>, price=3766.32, volume=2.0, long_qty=0, short_qty=2.0, time='22:19:11'), TradeData(gateway_name='BACKTESTING', symbol='BTC_CQ', exchange='OKEX', vt_client_oid='149', tradeid='149', direction=<Direction.LONG: '多'>, offset=<Offset.OPEN: '开'>, price=3730.0, volume=10.0, long_qty=10.0, short_qty=0, time='22:19:13'), TradeData(gateway_name='BACKTESTING', symbol='BTC_CW', exchange='OKEX', vt_client_oid='150', tradeid='150', direction=<Direction.SHORT: '空'>, offset=<Offset.OPEN: '开'>, price=3774.14, volume=10.0, long_qty=0, short_qty=10.0, time='22:19:14'), TradeData(gateway_name='BACKTESTING', symbol='BTC_CQ', exchange='OKEX', vt_client_oid='151', tradeid='151', direction=<Direction.LONG: '多'>, offset=<Offset.OPEN: '开'>, price=3732.44, volume=10, long_qty=10, short_qty=0, time='22:19:20'), TradeData(gateway_name='BACKTESTING', symbol='BTC_CW', exchange='OKEX', vt_client_oid='152', tradeid='152', direction=<Direction.SHORT: '空'>, offset=<Offset.OPEN: '开'>, price=3771.63, volume=10, long_qty=0, short_qty=10, time='22:19:20'), TradeData(gateway_name='BACKTESTING', symbol='BTC_CQ', exchange='OKEX', vt_client_oid='153', tradeid='153', direction=<Direction.LONG: '多'>, offset=<Offset.OPEN: '开'>, price=3731.23, volume=10, long_qty=10, short_qty=0, time='22:19:44'), TradeData(gateway_name='BACKTESTING', symbol='BTC_CW', exchange='OKEX', vt_client_oid='154', tradeid='154', direction=<Direction.SHORT: '空'>, offset=<Offset.OPEN: '开'>, price=3800.0, volume=10, long_qty=0, short_qty=10, time='22:19:45')]",28,"defaultdict(<class 'int'>, {'BTC_CQ.OKEX': 2.0, 'BTC_CW.OKEX': -2.0})","defaultdict(<class 'int'>, {'BTC_CQ.OKEX': 2.0, 'BTC_CW.OKEX': -2.0})",5.063429290466884,0.0015190287871400647,0.0,0.026769590447695987,0.0,0.026769590447695987,0.025250561660555924
2019-02-26,"defaultdict(<class 'int'>, {'BTC_CQ.OKEX': 3782.05, 'BTC_CW.OKEX': 3803.4849999999997})","defaultdict(<class 'int'>, {'BTC_CQ.OKEX': 3768.3950000000004, 'BTC_CW.OKEX': 3785.77})",[],0,"defaultdict(<class 'int'>, {'BTC_CQ.OKEX': 2.0, 'BTC_CW.OKEX': -2.0})","defaultdict(<class 'int'>, {'BTC_CQ.OKEX': 2.0, 'BTC_CW.OKEX': -2.0})",0.0,0.0,0.0,0.0,-0.0025858030097679636,-0.0025858030097679636,-0.0025858030097679636
2019-02-27,"defaultdict(<class 'int'>, {'BTC_CW.OKEX': 3793.4750000000004, 'BTC_CQ.OKEX': 3773.09})","defaultdict(<class 'int'>, {'BTC_CQ.OKEX': 3782.05, 'BTC_CW.OKEX': 3803.4849999999997})",[],0,"defaultdict(<class 'int'>, {'BTC_CQ.OKEX': 2.0, 'BTC_CW.OKEX': -2.0})","defaultdict(<class 'int'>, {'BTC_CQ.OKEX': 2.0, 'BTC_CW.OKEX': -2.0})",0.0,0.0,0.0,0.0,0.0006258541691644649,0.0006258541691644649,0.0006258541691644649
2019-02-28,"defaultdict(<class 'int'>, {'BTC_CW.OKEX': 3839.615, 'BTC_CQ.OKEX': 3817.7349999999997})","defaultdict(<class 'int'>, {'BTC_CW.OKEX': 3793.4750000000004, 'BTC_CQ.OKEX': 3773.09})",[],0,"defaultdict(<class 'int'>, {'BTC_CQ.OKEX': 2.0, 'BTC_CW.OKEX': -2.0})","defaultdict(<class 'int'>, {'BTC_CQ.OKEX': 2.0, 'BTC_CW.OKEX': -2.0})",0.0,0.0,0.0,0.0,-0.0006499737884846091,-0.0006499737884846091,-0.0006499737884846091
2019-03-01,"defaultdict(<class 'int'>, {'BTC_CQ.OKEX': 3796.065, 'BTC_CW.OKEX': 3812.3450000000003})","defaultdict(<class 'int'>, {'BTC_CW.OKEX': 3839.615, 'BTC_CQ.OKEX': 3817.7349999999997})","[TradeData(gateway_name='BACKTESTING', symbol='BTC_CQ', exchange='OKEX', vt_client_oid='155', tradeid='155', direction=<Direction.LONG: '多'>, offset=<Offset.CLOSE: '平'>, price=3777.18, volume=8.0, long_qty=-8.0, short_qty=0, time='15:31:00'), TradeData(gateway_name='BACKTESTING', symbol='BTC_CW', exchange='OKEX', vt_client_oid='156', tradeid='156', direction=<Direction.SHORT: '空'>, offset=<Offset.CLOSE: '平'>, price=3795.27, volume=8.0, long_qty=0, short_qty=-8.0, time='15:31:00'), TradeData(gateway_name='BACKTESTING', symbol='BTC_CQ', exchange='OKEX', vt_client_oid='157', tradeid='157', direction=<Direction.LONG: '多'>, offset=<Offset.CLOSE: '平'>, price=3777.18, volume=10, long_qty=-10, short_qty=0, time='15:31:01'), TradeData(gateway_name='BACKTESTING', symbol='BTC_CW', exchange='OKEX', vt_client_oid='158', tradeid='158', direction=<Direction.SHORT: '空'>, offset=<Offset.CLOSE: '平'>, price=3795.28, volume=10, long_qty=0, short_qty=-10, time='15:31:01'), TradeData(gateway_name='BACKTESTING', symbol='BTC_CQ', exchange='OKEX', vt_client_oid='159', tradeid='159', direction=<Direction.LONG: '多'>, offset=<Offset.CLOSE: '平'>, price=3777.19, volume=6.0, long_qty=-6.0, short_qty=0, time='15:31:01'), TradeData(gateway_name='BACKTESTING', symbol='BTC_CW', exchange='OKEX', vt_client_oid='160', tradeid='160', direction=<Direction.SHORT: '空'>, offset=<Offset.CLOSE: '平'>, price=3795.27, volume=6.0, long_qty=0, short_qty=-6.0, time='15:31:01'), TradeData(gateway_name='BACKTESTING', symbol='BTC_CQ', exchange='OKEX', vt_client_oid='161', tradeid='161', direction=<Direction.LONG: '多'>, offset=<Offset.CLOSE: '平'>, price=3777.19, volume=10.0, long_qty=-10.0, short_qty=0, time='15:31:02'), TradeData(gateway_name='BACKTESTING', symbol='BTC_CW', exchange='OKEX', vt_client_oid='162', tradeid='162', direction=<Direction.SHORT: '空'>, offset=<Offset.CLOSE: '平'>, price=3795.26, volume=10.0, long_qty=0, short_qty=-10.0, time='15:31:02'), TradeData(gateway_name='BACKTESTING', symbol='BTC_CQ', exchange='OKEX', vt_client_oid='163', tradeid='163', direction=<Direction.LONG: '多'>, offset=<Offset.CLOSE: '平'>, price=3777.19, volume=3.0, long_qty=-3.0, short_qty=0, time='15:31:02'), TradeData(gateway_name='BACKTESTING', symbol='BTC_CW', exchange='OKEX', vt_client_oid='164', tradeid='164', direction=<Direction.SHORT: '空'>, offset=<Offset.CLOSE: '平'>, price=3795.25, volume=3.0, long_qty=0, short_qty=-3.0, time='15:31:02'), TradeData(gateway_name='BACKTESTING', symbol='BTC_CQ', exchange='OKEX', vt_client_oid='165', tradeid='165', direction=<Direction.LONG: '多'>, offset=<Offset.CLOSE: '平'>, price=3777.2, volume=3.0, long_qty=-3.0, short_qty=0, time='15:31:03'), TradeData(gateway_name='BACKTESTING', symbol='BTC_CW', exchange='OKEX', vt_client_oid='166', tradeid='166', direction=<Direction.SHORT: '空'>, offset=<Offset.CLOSE: '平'>, price=3795.11, volume=3.0, long_qty=0, short_qty=-3.0, time='15:31:03'), TradeData(gateway_name='BACKTESTING', symbol='BTC_CQ', exchange='OKEX', vt_client_oid='167', tradeid='167', direction=<Direction.LONG: '多'>, offset=<Offset.CLOSE: '平'>, price=3777.21, volume=10, long_qty=-10, short_qty=0, time='15:31:03'), TradeData(gateway_name='BACKTESTING', symbol='BTC_CW', exchange='OKEX', vt_client_oid='168', tradeid='168', direction=<Direction.SHORT: '空'>, offset=<Offset.CLOSE: '平'>, price=3795.1, volume=10, long_qty=0, short_qty=-10, time='15:31:04'), TradeData(gateway_name='BACKTESTING', symbol='BTC_CQ', exchange='OKEX', vt_client_oid='169', tradeid='169', direction=<Direction.LONG: '多'>, offset=<Offset.CLOSE: '平'>, price=3777.22, volume=10.0, long_qty=-10.0, short_qty=0, time='15:31:04'), TradeData(gateway_name='BACKTESTING', symbol='BTC_CW', exchange='OKEX', vt_client_oid='170', tradeid='170', direction=<Direction.SHORT: '空'>, offset=<Offset.CLOSE: '平'>, price=3795.09, volume=10.0, long_qty=0, short_qty=-10.0, time='15:31:04'), TradeData(gateway_name='BACKTESTING', symbol='BTC_CQ', exchange='OKEX', vt_client_oid='171', tradeid='171', direction=<Direction.LONG: '多'>, offset=<Offset.CLOSE: '平'>, price=3777.22, volume=4.0, long_qty=-4.0, short_qty=0, time='15:31:05'), TradeData(gateway_name='BACKTESTING', symbol='BTC_CW', exchange='OKEX', vt_client_oid='172', tradeid='172', direction=<Direction.SHORT: '空'>, offset=<Offset.CLOSE: '平'>, price=3795.08, volume=4.0, long_qty=0, short_qty=-4.0, time='15:31:05'), TradeData(gateway_name='BACKTESTING', symbol='BTC_CQ', exchange='OKEX', vt_client_oid='173', tradeid='173', direction=<Direction.LONG: '多'>, offset=<Offset.CLOSE: '平'>, price=3777.22, volume=10.0, long_qty=-10.0, short_qty=0, time='15:31:05'), TradeData(gateway_name='BACKTESTING', symbol='BTC_CW', exchange='OKEX', vt_client_oid='174', tradeid='174', direction=<Direction.SHORT: '空'>, offset=<Offset.CLOSE: '平'>, price=3795.08, volume=10.0, long_qty=0, short_qty=-10.0, time='15:31:05'), TradeData(gateway_name='BACKTESTING', symbol='BTC_CQ', exchange='OKEX', vt_client_oid='175', tradeid='175', direction=<Direction.LONG: '多'>, offset=<Offset.CLOSE: '平'>, price=3777.22, volume=10.0, long_qty=-10.0, short_qty=0, time='15:31:06'), TradeData(gateway_name='BACKTESTING', symbol='BTC_CW', exchange='OKEX', vt_client_oid='176', tradeid='176', direction=<Direction.SHORT: '空'>, offset=<Offset.CLOSE: '平'>, price=3795.07, volume=10.0, long_qty=0, short_qty=-10.0, time='15:31:06'), TradeData(gateway_name='BACKTESTING', symbol='BTC_CQ', exchange='OKEX', vt_client_oid='177', tradeid='177', direction=<Direction.LONG: '多'>, offset=<Offset.CLOSE: '平'>, price=3777.22, volume=6.0, long_qty=-6.0, short_qty=0, time='15:31:06'), TradeData(gateway_name='BACKTESTING', symbol='BTC_CW', exchange='OKEX', vt_client_oid='178', tradeid='178', direction=<Direction.SHORT: '空'>, offset=<Offset.CLOSE: '平'>, price=3795.06, volume=6.0, long_qty=0, short_qty=-6.0, time='15:31:06'), TradeData(gateway_name='BACKTESTING', symbol='BTC_CQ', exchange='OKEX', vt_client_oid='179', tradeid='179', direction=<Direction.LONG: '多'>, offset=<Offset.CLOSE: '平'>, price=3777.22, volume=5.0, long_qty=-5.0, short_qty=0, time='15:31:07'), TradeData(gateway_name='BACKTESTING', symbol='BTC_CW', exchange='OKEX', vt_client_oid='180', tradeid='180', direction=<Direction.SHORT: '空'>, offset=<Offset.CLOSE: '平'>, price=3795.06, volume=5.0, long_qty=0, short_qty=-5.0, time='15:31:07')]",26,"defaultdict(<class 'int'>, {'BTC_CQ.OKEX': 2.0, 'BTC_CW.OKEX': -2.0})","defaultdict(<class 'int'>, {'BTC_CQ.OKEX': 2.0, 'BTC_CW.OKEX': -2.0})",5.018279550107551,0.0015054838650322652,0.0,-0.0012083179106919533,0.003493129810723342,0.0022848119000313887,0.0007793280349991235
2019-03-02,"defaultdict(<class 'int'>, {'BTC_CW.OKEX': 3799.27, 'BTC_CQ.OKEX': 3785.44})","defaultdict(<class 'int'>, {'BTC_CQ.OKEX': 3796.065, 'BTC_CW.OKEX': 3812.3450000000003})",[],0,"defaultdict(<class 'int'>, {'BTC_CQ.OKEX': 2.0, 'BTC_CW.OKEX': -2.0})","defaultdict(<class 'int'>, {'BTC_CQ.OKEX': 2.0, 'BTC_CW.OKEX': -2.0})",0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-03-03,"defaultdict(<class 'int'>, {'BTC_CW.OKEX': 3786.13, 'BTC_CQ.OKEX': 3769.03})","defaultdict(<class 'int'>, {'BTC_CW.OKEX': 3799.27, 'BTC_CQ.OKEX': 3785.44})",[],0,"defaultdict(<class 'int'>, {'BTC_CQ.OKEX': 2.0, 'BTC_CW.OKEX': -2.0})","defaultdict(<class 'int'>, {'BTC_CQ.OKEX': 2.0, 'BTC_CW.OKEX': -2.0})",0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-03-04,"defaultdict(<class 'int'>, {'BTC_CQ.OKEX': 3690.7200000000003, 'BTC_CW.OKEX': 3703.66})","defaultdict(<class 'int'>, {'BTC_CW.OKEX': 3786.13, 'BTC_CQ.OKEX': 3769.03})",[],0,"defaultdict(<class 'int'>, {'BTC_CQ.OKEX': 2.0, 'BTC_CW.OKEX': -2.0})","defaultdict(<class 'int'>, {'BTC_CQ.OKEX': 2.0, 'BTC_CW.OKEX': -2.0})",0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-03-05,"defaultdict(<class 'int'>, {'BTC_CW.OKEX': 3826.265, 'BTC_CQ.OKEX': 3818.955})","defaultdict(<class 'int'>, {'BTC_CQ.OKEX': 3690.7200000000003, 'BTC_CW.OKEX': 3703.66})",[],0,"defaultdict(<class 'int'>, {'BTC_CQ.OKEX': 2.0, 'BTC_CW.OKEX': -2.0})","defaultdict(<class 'int'>, {'BTC_CQ.OKEX': 2.0, 'BTC_CW.OKEX': -2.0})",0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-03-06,"defaultdict(<class 'int'>, {'BTC_CQ.OKEX': 3845.735, 'BTC_CW.OKEX': 3851.12})","defaultdict(<class 'int'>, {'BTC_CW.OKEX': 3826.265, 'BTC_CQ.OKEX': 3818.955})",[],0,"defaultdict(<class 'int'>, {'BTC_CQ.OKEX': 2.0, 'BTC_CW.OKEX': -2.0})","defaultdict(<class 'int'>, {'BTC_CQ.OKEX': 2.0, 'BTC_CW.OKEX': -2.0})",0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-03-07,"defaultdict(<class 'int'>, {'BTC_CQ.OKEX': 3855.81, 'BTC_CW.OKEX': 3863.085})","defaultdict(<class 'int'>, {'BTC_CQ.OKEX': 3845.735, 'BTC_CW.OKEX': 3851.12})",[],0,"defaultdict(<class 'int'>, {'BTC_CQ.OKEX': 2.0, 'BTC_CW.OKEX': -2.0})","defaultdict(<class 'int'>, {'BTC_CQ.OKEX': 2.0, 'BTC_CW.OKEX': -2.0})",0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-03-08,"defaultdict(<class 'int'>, {'BTC_CQ.OKEX': 3873.365, 'BTC_CW.OKEX': 3883.305})","defaultdict(<class 'int'>, {'BTC_CQ.OKEX': 3855.81, 'BTC_CW.OKEX': 3863.085})",[],0,"defaultdict(<class 'int'>, {'BTC_CQ.OKEX': 2.0, 'BTC_CW.OKEX': -2.0})","defaultdict(<class 'int'>, {'BTC_CQ.OKEX': 2.0, 'BTC_CW.OKEX': -2.0})",0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-03-09,"defaultdict(<class 'int'>, {'BTC_CW.OKEX': 3921.105, 'BTC_CQ.OKEX': 3909.71})","defaultdict(<class 'int'>, {'BTC_CQ.OKEX': 3873.365, 'BTC_CW.OKEX': 3883.305})",[],0,"defaultdict(<class 'int'>, {'BTC_CQ.OKEX': 2.0, 'BTC_CW.OKEX': -2.0})","defaultdict(<class 'int'>, {'BTC_CQ.OKEX': 2.0, 'BTC_CW.OKEX': -2.0})",0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-03-10,"defaultdict(<class 'int'>, {'BTC_CW.OKEX': 3885.585, 'BTC_CQ.OKEX': 3873.16})","defaultdict(<class 'int'>, {'BTC_CW.OKEX': 3921.105, 'BTC_CQ.OKEX': 3909.71})",[],0,"defaultdict(<class 'int'>, {'BTC_CQ.OKEX': 2.0, 'BTC_CW.OKEX': -2.0})","defaultdict(<class 'int'>, {'BTC_CQ.OKEX': 2.0, 'BTC_CW.OKEX': -2.0})",0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-03-11,"defaultdict(<class 'int'>, {'BTC_CW.OKEX': 3830.215, 'BTC_CQ.OKEX': 3814.6949999999997})","defaultdict(<class 'int'>, {'BTC_CW.OKEX': 3885.585, 'BTC_CQ.OKEX': 3873.16})","[TradeData(gateway_name='BACKTESTING', symbol='BTC_CQ', exchange='OKEX', vt_client_oid='181', tradeid='181', direction=<Direction.LONG: '多'>, offset=<Offset.OPEN: '开'>, price=3833.67, volume=2.0, long_qty=2.0, short_qty=0, time='13:58:24'), TradeData(gateway_name='BACKTESTING', symbol='BTC_CW', exchange='OKEX', vt_client_oid='182', tradeid='182', direction=<Direction.SHORT: '空'>, offset=<Offset.OPEN: '开'>, price=3855.13, volume=2.0, long_qty=0, short_qty=2.0, time='13:58:24')]",2,"defaultdict(<class 'int'>, {'BTC_CQ.OKEX': 2.0, 'BTC_CW.OKEX': -2.0})","defaultdict(<class 'int'>, {'BTC_CQ.OKEX': 2.0, 'BTC_CW.OKEX': -2.0})",0.10404825618017535,3.12144768540526e-05,0.0,7.796505336702406e-05,0.0,7.796505336702406e-05,4.675057651297146e-05
